time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2022/03/25/14:19:04.323656,1614,1648185544,323060778,map,490.746556427,278.790231989,0.0,0.0,0.0,-0.999049910922,0.0435806779011
2022/03/25/14:19:04.423867,1615,1648185544,423198666,map,490.746556427,278.790231989,0.0,0.0,0.0,-0.999049910922,0.0435806779011
2022/03/25/14:19:04.523603,1616,1648185544,523009194,map,490.180935847,278.701441756,0.0,0.0,0.0,-0.996800914525,0.0799245694479
2022/03/25/14:19:04.623652,1617,1648185544,623055671,map,490.180935847,278.701441756,0.0,0.0,0.0,-0.996800914525,0.0799245694479
2022/03/25/14:19:04.723618,1618,1648185544,723013495,map,489.624153087,278.601552744,0.0,0.0,0.0,-0.997213049027,0.0746065335689
2022/03/25/14:19:04.823595,1619,1648185544,823020706,map,489.624153087,278.601552744,0.0,0.0,0.0,-0.997213049027,0.0746065335689
2022/03/25/14:19:04.923507,1620,1648185544,922936300,map,489.624153087,278.601552744,0.0,0.0,0.0,-0.997213049027,0.0746065335689
2022/03/25/14:19:05.023648,1621,1648185545,23122379,map,489.049694685,278.501663733,0.0,0.0,0.0,-0.996455629099,0.0841200287479
2022/03/25/14:19:05.123847,1622,1648185545,123353346,map,489.049694685,278.501663733,0.0,0.0,0.0,-0.996455629099,0.0841200287479
2022/03/25/14:19:05.223649,1623,1648185545,223030765,map,488.484074103,278.368478383,0.0,0.0,0.0,-0.993859129511,0.110652748215
2022/03/25/14:19:05.323877,1624,1648185545,323249022,map,488.484074103,278.368478383,0.0,0.0,0.0,-0.993859129511,0.110652748215
2022/03/25/14:19:05.423933,1625,1648185545,423234327,map,488.484074103,278.368478383,0.0,0.0,0.0,-0.993859129511,0.110652748215
2022/03/25/14:19:05.523956,1626,1648185545,523245908,map,487.936129167,278.224194255,0.0,0.0,0.0,-0.991859654201,0.127335880126
2022/03/25/14:19:05.623656,1627,1648185545,623034600,map,487.936129167,278.224194255,0.0,0.0,0.0,-0.991859654201,0.127335880126
2022/03/25/14:19:05.723802,1628,1648185545,723241222,map,487.379346407,278.079910127,0.0,0.0,0.0,-0.990437120876,0.137964885354
2022/03/25/14:19:05.823831,1629,1648185545,823234651,map,487.379346407,278.079910127,0.0,0.0,0.0,-0.990437120876,0.137964885354
2022/03/25/14:19:05.923829,1630,1648185545,923239711,map,487.379346407,278.079910127,0.0,0.0,0.0,-0.990437120876,0.137964885354
2022/03/25/14:19:06.023660,1631,1648185546,23067292,map,486.822563648,277.91342844,0.0,0.0,0.0,-0.987552575268,0.157289259267
2022/03/25/14:19:06.123781,1632,1648185546,123240335,map,486.822563648,277.91342844,0.0,0.0,0.0,-0.987552575268,0.157289259267
2022/03/25/14:19:06.223792,1633,1648185546,223173004,map,486.265780889,277.713650417,0.0,0.0,0.0,-0.986168675407,0.165744814839
2022/03/25/14:19:06.323801,1634,1648185546,323224698,map,486.265780889,277.713650417,0.0,0.0,0.0,-0.986168675407,0.165744814839
2022/03/25/14:19:06.423823,1635,1648185546,423204744,map,486.265780889,277.713650417,0.0,0.0,0.0,-0.986168675407,0.165744814839
2022/03/25/14:19:06.523607,1636,1648185546,523017342,map,485.735511595,277.502773614,0.0,0.0,0.0,-0.98592214065,0.167205061455
2022/03/25/14:19:06.624015,1637,1648185546,623372567,map,485.735511595,277.502773614,0.0,0.0,0.0,-0.98592214065,0.167205061455
2022/03/25/14:19:06.724077,1638,1648185546,723479168,map,485.187566657,277.269699253,0.0,0.0,0.0,-0.979647183619,0.200727167138
2022/03/25/14:19:06.823773,1639,1648185546,823202461,map,485.187566657,277.269699253,0.0,0.0,0.0,-0.979647183619,0.200727167138
2022/03/25/14:19:06.923949,1640,1648185546,923429561,map,485.187566657,277.269699253,0.0,0.0,0.0,-0.979647183619,0.200727167138
2022/03/25/14:19:07.023978,1641,1648185547,23362356,map,484.639621719,277.036624892,0.0,0.0,0.0,-0.978890920686,0.204383378481
2022/03/25/14:19:07.123801,1642,1648185547,123228809,map,484.639621719,277.036624892,0.0,0.0,0.0,-0.978890920686,0.204383378481
2022/03/25/14:19:07.223845,1643,1648185547,223239156,map,484.109352425,276.792451752,0.0,0.0,0.0,-0.974947415821,0.222435465661
2022/03/25/14:19:07.323853,1644,1648185547,323243068,map,484.109352425,276.792451752,0.0,0.0,0.0,-0.974947415821,0.222435465661
2022/03/25/14:19:07.423947,1645,1648185547,423422373,map,484.109352425,276.792451752,0.0,0.0,0.0,-0.974947415821,0.222435465661
2022/03/25/14:19:07.523854,1646,1648185547,523235252,map,483.570245308,276.514982275,0.0,0.0,0.0,-0.971459744383,0.237204479392
2022/03/25/14:19:07.623836,1647,1648185547,623240768,map,483.570245308,276.514982275,0.0,0.0,0.0,-0.971459744383,0.237204479392
2022/03/25/14:19:07.724018,1648,1648185547,723384791,map,483.048813836,276.237512798,0.0,0.0,0.0,-0.968767710317,0.247970005137
2022/03/25/14:19:07.824052,1649,1648185547,823448256,map,483.048813836,276.237512798,0.0,0.0,0.0,-0.968767710317,0.247970005137
2022/03/25/14:19:07.924075,1650,1648185547,923466072,map,483.048813836,276.237512798,0.0,0.0,0.0,-0.968767710317,0.247970005137
2022/03/25/14:19:08.023813,1651,1648185548,23177734,map,482.536220183,275.937845763,0.0,0.0,0.0,-0.96592557784,0.258819972325
2022/03/25/14:19:08.123807,1652,1648185548,123219502,map,482.536220183,275.937845763,0.0,0.0,0.0,-0.96592557784,0.258819972325
2022/03/25/14:19:08.223825,1653,1648185548,223209475,map,482.032464353,275.615981168,0.0,0.0,0.0,-0.963952790854,0.266073330128
2022/03/25/14:19:08.323812,1654,1648185548,323189560,map,482.032464353,275.615981168,0.0,0.0,0.0,-0.963952790854,0.266073330128
2022/03/25/14:19:08.423811,1655,1648185548,423225271,map,482.032464353,275.615981168,0.0,0.0,0.0,-0.963952790854,0.266073330128
2022/03/25/14:19:08.523969,1656,1648185548,523271505,map,481.528708525,275.271919017,0.0,0.0,0.0,-0.956657150124,0.291216581114
2022/03/25/14:19:08.624048,1657,1648185548,623444405,map,481.528708525,275.271919017,0.0,0.0,0.0,-0.956657150124,0.291216581114
2022/03/25/14:19:08.724092,1658,1648185548,723445406,map,481.033790516,274.927856865,0.0,0.0,0.0,-0.957475486878,0.288514630526
2022/03/25/14:19:08.823862,1659,1648185548,823248989,map,481.033790516,274.927856865,0.0,0.0,0.0,-0.957475486878,0.288514630526
2022/03/25/14:19:08.923852,1660,1648185548,923255104,map,481.033790516,274.927856865,0.0,0.0,0.0,-0.957475486878,0.288514630526
2022/03/25/14:19:09.023930,1661,1648185549,23302235,map,480.556548151,274.572695934,0.0,0.0,0.0,-0.947042163255,0.321109235336
2022/03/25/14:19:09.123786,1662,1648185549,123201476,map,480.556548151,274.572695934,0.0,0.0,0.0,-0.947042163255,0.321109235336
2022/03/25/14:19:09.223794,1663,1648185549,223188877,map,480.088143608,274.206436224,0.0,0.0,0.0,-0.946281048784,0.323345290227
2022/03/25/14:19:09.323812,1664,1648185549,323185865,map,480.088143608,274.206436224,0.0,0.0,0.0,-0.946281048784,0.323345290227
2022/03/25/14:19:09.423762,1665,1648185549,423179572,map,480.088143608,274.206436224,0.0,0.0,0.0,-0.946281048784,0.323345290227
2022/03/25/14:19:09.523830,1666,1648185549,523201936,map,479.619739063,273.829077735,0.0,0.0,0.0,-0.942600410454,0.3339228447
2022/03/25/14:19:09.623669,1667,1648185549,623069620,map,479.619739063,273.829077735,0.0,0.0,0.0,-0.942600410454,0.3339228447
2022/03/25/14:19:09.723805,1668,1648185549,723190627,map,479.15133452,273.451719246,0.0,0.0,0.0,-0.94257170381,0.334003867009
2022/03/25/14:19:09.823823,1669,1648185549,823207363,map,479.15133452,273.451719246,0.0,0.0,0.0,-0.94257170381,0.334003867009
2022/03/25/14:19:09.923794,1670,1648185549,923200024,map,479.15133452,273.451719246,0.0,0.0,0.0,-0.94257170381,0.334003867009
2022/03/25/14:19:10.023796,1671,1648185550,23184099,map,478.70060562,273.063261978,0.0,0.0,0.0,-0.937218003288,0.348744052726
2022/03/25/14:19:10.123789,1672,1648185550,123199741,map,478.70060562,273.063261978,0.0,0.0,0.0,-0.937218003288,0.348744052726
2022/03/25/14:19:10.223810,1673,1648185550,223184920,map,478.258714541,272.66370593,0.0,0.0,0.0,-0.928281678702,0.371877836105
2022/03/25/14:19:10.323862,1674,1648185550,323236543,map,478.258714541,272.66370593,0.0,0.0,0.0,-0.928281678702,0.371877836105
2022/03/25/14:19:10.423347,1675,1648185550,423003673,map,478.258714541,272.66370593,0.0,0.0,0.0,-0.928281678702,0.371877836105
2022/03/25/14:19:10.523641,1676,1648185550,523044325,map,477.816823462,272.264149883,0.0,0.0,0.0,-0.931969435191,0.362536855878
2022/03/25/14:19:10.623633,1677,1648185550,623063589,map,477.816823462,272.264149883,0.0,0.0,0.0,-0.931969435191,0.362536855878
2022/03/25/14:19:10.723521,1678,1648185550,722942799,map,477.348418919,271.842396278,0.0,0.0,0.0,-0.931508329465,0.363719991391
2022/03/25/14:19:10.823828,1679,1648185550,823244535,map,477.348418919,271.842396278,0.0,0.0,0.0,-0.931508329465,0.363719991391
2022/03/25/14:19:10.924026,1680,1648185550,923493393,map,477.348418919,271.842396278,0.0,0.0,0.0,-0.931508329465,0.363719991391
2022/03/25/14:19:11.024143,1681,1648185551,23432801,map,476.862338732,271.398445114,0.0,0.0,0.0,-0.935572136539,0.353135635886
2022/03/25/14:19:11.123886,1682,1648185551,123211489,map,476.862338732,271.398445114,0.0,0.0,0.0,-0.935572136539,0.353135635886
2022/03/25/14:19:11.223836,1683,1648185551,223243696,map,476.358582902,270.95449395,0.0,0.0,0.0,-0.934088866059,0.357040600358
2022/03/25/14:19:11.323951,1684,1648185551,323252961,map,476.358582902,270.95449395,0.0,0.0,0.0,-0.934088866059,0.357040600358
2022/03/25/14:19:11.423887,1685,1648185551,423204260,map,476.358582902,270.95449395,0.0,0.0,0.0,-0.934088866059,0.357040600358
2022/03/25/14:19:11.524073,1686,1648185551,523403746,map,475.872502716,270.510542787,0.0,0.0,0.0,-0.930825384577,0.365464230024
2022/03/25/14:19:11.623912,1687,1648185551,623239035,map,475.872502716,270.510542787,0.0,0.0,0.0,-0.930825384577,0.365464230024
2022/03/25/14:19:11.723902,1688,1648185551,723239419,map,475.395260351,270.055492844,0.0,0.0,0.0,-0.930179768793,0.367104341745
2022/03/25/14:19:11.823885,1689,1648185551,823234771,map,475.395260351,270.055492844,0.0,0.0,0.0,-0.930179768793,0.367104341745
2022/03/25/14:19:11.923713,1690,1648185551,923021959,map,475.395260351,270.055492844,0.0,0.0,0.0,-0.930179768793,0.367104341745
2022/03/25/14:19:12.023879,1691,1648185552,23231136,map,474.918017986,269.61154168,0.0,0.0,0.0,-0.932952183946,0.360000308986
2022/03/25/14:19:12.124012,1692,1648185552,123247991,map,474.918017986,269.61154168,0.0,0.0,0.0,-0.932952183946,0.360000308986
2022/03/25/14:19:12.223991,1693,1648185552,223264403,map,474.440775621,269.178689296,0.0,0.0,0.0,-0.929021694393,0.370025257715
2022/03/25/14:19:12.323932,1694,1648185552,323193385,map,474.440775621,269.178689296,0.0,0.0,0.0,-0.929021694393,0.370025257715
2022/03/25/14:19:12.423939,1695,1648185552,423252150,map,474.440775621,269.178689296,0.0,0.0,0.0,-0.929021694393,0.370025257715
2022/03/25/14:19:12.523638,1696,1648185552,523011092,map,473.99004672,268.75693569,0.0,0.0,0.0,-0.932176475716,0.362004168653
2022/03/25/14:19:12.623661,1697,1648185552,623040597,map,473.99004672,268.75693569,0.0,0.0,0.0,-0.932176475716,0.362004168653
2022/03/25/14:19:12.723716,1698,1648185552,723080296,map,473.53931782,268.324083306,0.0,0.0,0.0,-0.927597999163,0.373579913737
2022/03/25/14:19:12.823836,1699,1648185552,823197172,map,473.53931782,268.324083306,0.0,0.0,0.0,-0.927597999163,0.373579913737
2022/03/25/14:19:12.923726,1700,1648185552,923064231,map,473.53931782,268.324083306,0.0,0.0,0.0,-0.927597999163,0.373579913737
2022/03/25/14:19:13.023888,1701,1648185553,23245704,map,473.079751098,267.902329701,0.0,0.0,0.0,-0.928900295629,0.37032990803
2022/03/25/14:19:13.123887,1702,1648185553,123208009,map,473.079751098,267.902329701,0.0,0.0,0.0,-0.928900295629,0.37032990803
2022/03/25/14:19:13.223879,1703,1648185553,223233922,map,472.637860019,267.480576095,0.0,0.0,0.0,-0.927480981316,0.373870337547
2022/03/25/14:19:13.323821,1704,1648185553,323186227,map,472.637860019,267.480576095,0.0,0.0,0.0,-0.927480981316,0.373870337547
2022/03/25/14:19:13.423917,1705,1648185553,423231849,map,472.637860019,267.480576095,0.0,0.0,0.0,-0.927480981316,0.373870337547
2022/03/25/14:19:13.523692,1706,1648185553,523053367,map,472.213644584,267.069921269,0.0,0.0,0.0,-0.927340459466,0.374218749178
2022/03/25/14:19:13.623859,1707,1648185553,623184090,map,472.213644584,267.069921269,0.0,0.0,0.0,-0.927340459466,0.374218749178
2022/03/25/14:19:13.723861,1708,1648185553,723234112,map,471.79826697,266.659266442,0.0,0.0,0.0,-0.925032922864,0.379886945836
2022/03/25/14:19:13.823868,1709,1648185553,823250788,map,471.79826697,266.659266442,0.0,0.0,0.0,-0.925032922864,0.379886945836
2022/03/25/14:19:13.923868,1710,1648185553,923244445,map,471.79826697,266.659266442,0.0,0.0,0.0,-0.925032922864,0.379886945836
2022/03/25/14:19:14.023927,1711,1648185554,23234526,map,471.382889356,266.248611616,0.0,0.0,0.0,-0.925661989692,0.378351530774
2022/03/25/14:19:14.123878,1712,1648185554,123243911,map,471.382889356,266.248611616,0.0,0.0,0.0,-0.925661989692,0.378351530774
2022/03/25/14:19:14.223870,1713,1648185554,223245902,map,470.976349564,265.849055569,0.0,0.0,0.0,-0.923148364604,0.384443880078
2022/03/25/14:19:14.323802,1714,1648185554,323170908,map,470.976349564,265.849055569,0.0,0.0,0.0,-0.923148364604,0.384443880078
2022/03/25/14:19:14.423861,1715,1648185554,423240307,map,470.976349564,265.849055569,0.0,0.0,0.0,-0.923148364604,0.384443880078
2022/03/25/14:19:14.523869,1716,1648185554,523234828,map,470.578647593,265.449499521,0.0,0.0,0.0,-0.923276101963,0.384137006216
2022/03/25/14:19:14.623859,1717,1648185554,623235506,map,470.578647593,265.449499521,0.0,0.0,0.0,-0.923276101963,0.384137006216
2022/03/25/14:19:14.723869,1718,1648185554,723239828,map,470.180945621,265.049943474,0.0,0.0,0.0,-0.923029187579,0.384729929792
2022/03/25/14:19:14.823862,1719,1648185554,823238619,map,470.180945621,265.049943474,0.0,0.0,0.0,-0.923029187579,0.384729929792
2022/03/25/14:19:14.924029,1720,1648185554,923424373,map,470.180945621,265.049943474,0.0,0.0,0.0,-0.923029187579,0.384729929792
2022/03/25/14:19:15.023890,1721,1648185555,23202654,map,469.78324365,264.650387427,0.0,0.0,0.0,-0.923776507549,0.38293206199
2022/03/25/14:19:15.123866,1722,1648185555,123201681,map,469.78324365,264.650387427,0.0,0.0,0.0,-0.923776507549,0.38293206199
2022/03/25/14:19:15.223816,1723,1648185555,223179457,map,469.38554168,264.25083138,0.0,0.0,0.0,-0.923211223193,0.3842929057
2022/03/25/14:19:15.323790,1724,1648185555,323192001,map,469.38554168,264.25083138,0.0,0.0,0.0,-0.923211223193,0.3842929057
2022/03/25/14:19:15.423832,1725,1648185555,423184507,map,469.38554168,264.25083138,0.0,0.0,0.0,-0.923211223193,0.3842929057
2022/03/25/14:19:15.523796,1726,1648185555,523197141,map,468.970164066,263.817978995,0.0,0.0,0.0,-0.922202793993,0.386706615863
2022/03/25/14:19:15.623831,1727,1648185555,623196746,map,468.970164066,263.817978995,0.0,0.0,0.0,-0.922202793993,0.386706615863
2022/03/25/14:19:15.723814,1728,1648185555,723208039,map,468.537110809,263.374027831,0.0,0.0,0.0,-0.920112505408,0.391654155336
2022/03/25/14:19:15.823916,1729,1648185555,823232392,map,468.537110809,263.374027831,0.0,0.0,0.0,-0.920112505408,0.391654155336
2022/03/25/14:19:15.923842,1730,1648185555,923206942,map,468.537110809,263.374027831,0.0,0.0,0.0,-0.920112505408,0.391654155336
2022/03/25/14:19:16.023872,1731,1648185556,23194938,map,468.104057551,262.930076667,0.0,0.0,0.0,-0.920899847308,0.389799270431
2022/03/25/14:19:16.123664,1732,1648185556,123072976,map,468.104057551,262.930076667,0.0,0.0,0.0,-0.920899847308,0.389799270431
2022/03/25/14:19:16.223678,1733,1648185556,223167271,map,467.679842116,262.475026725,0.0,0.0,0.0,-0.916855832568,0.399218464361
2022/03/25/14:19:16.323577,1734,1648185556,323063347,map,467.679842116,262.475026725,0.0,0.0,0.0,-0.916855832568,0.399218464361
2022/03/25/14:19:16.423254,1735,1648185556,422902230,map,467.679842116,262.475026725,0.0,0.0,0.0,-0.916855832568,0.399218464361
2022/03/25/14:19:16.523967,1736,1648185556,523443998,map,467.264464501,262.031075562,0.0,0.0,0.0,-0.916734657305,0.399496643409
2022/03/25/14:19:16.623864,1737,1648185556,623238258,map,467.264464501,262.031075562,0.0,0.0,0.0,-0.916734657305,0.399496643409
2022/03/25/14:19:16.723805,1738,1648185556,723255357,map,466.857924709,261.598223177,0.0,0.0,0.0,-0.920778057686,0.390086872996
2022/03/25/14:19:16.824086,1739,1648185556,823432052,map,466.857924709,261.598223177,0.0,0.0,0.0,-0.920778057686,0.390086872996
2022/03/25/14:19:16.923859,1740,1648185556,923236471,map,466.857924709,261.598223177,0.0,0.0,0.0,-0.920778057686,0.390086872996
2022/03/25/14:19:17.024191,1741,1648185557,23491906,map,466.451384917,261.18756835,0.0,0.0,0.0,-0.917859918133,0.396904485593
2022/03/25/14:19:17.123833,1742,1648185557,123209725,map,466.451384917,261.18756835,0.0,0.0,0.0,-0.917859918133,0.396904485593
2022/03/25/14:19:17.223837,1743,1648185557,223199668,map,466.062520768,260.765814745,0.0,0.0,0.0,-0.91547047978,0.402385139701
2022/03/25/14:19:17.323854,1744,1648185557,323230803,map,466.062520768,260.765814745,0.0,0.0,0.0,-0.91547047978,0.402385139701
2022/03/25/14:19:17.424063,1745,1648185557,423481616,map,466.062520768,260.765814745,0.0,0.0,0.0,-0.91547047978,0.402385139701
2022/03/25/14:19:17.523983,1746,1648185557,523295790,map,465.673656618,260.34406114,0.0,0.0,0.0,-0.919726014911,0.392560896546
2022/03/25/14:19:17.624096,1747,1648185557,623468118,map,465.673656618,260.34406114,0.0,0.0,0.0,-0.919726014911,0.392560896546
2022/03/25/14:19:17.724200,1748,1648185557,723480187,map,465.284792469,259.922307534,0.0,0.0,0.0,-0.912918431149,0.408142056237
2022/03/25/14:19:17.823876,1749,1648185557,823248185,map,465.284792469,259.922307534,0.0,0.0,0.0,-0.912918431149,0.408142056237
2022/03/25/14:19:17.923851,1750,1648185557,923230487,map,465.284792469,259.922307534,0.0,0.0,0.0,-0.912918431149,0.408142056237
2022/03/25/14:19:18.023870,1751,1648185558,23238056,map,464.904766142,259.489455149,0.0,0.0,0.0,-0.914724869181,0.404077237296
2022/03/25/14:19:18.123855,1752,1648185558,123233178,map,464.904766142,259.489455149,0.0,0.0,0.0,-0.914724869181,0.404077237296
2022/03/25/14:19:18.223842,1753,1648185558,223201490,map,464.524739814,259.067701543,0.0,0.0,0.0,-0.911165031504,0.41204160635
2022/03/25/14:19:18.323839,1754,1648185558,323290707,map,464.524739814,259.067701543,0.0,0.0,0.0,-0.911165031504,0.41204160635
2022/03/25/14:19:18.423815,1755,1648185558,423189836,map,464.524739814,259.067701543,0.0,0.0,0.0,-0.911165031504,0.41204160635
2022/03/25/14:19:18.523884,1756,1648185558,523242277,map,464.135875664,258.645947939,0.0,0.0,0.0,-0.916668161521,0.39964919824
2022/03/25/14:19:18.623660,1757,1648185558,623051965,map,464.135875664,258.645947939,0.0,0.0,0.0,-0.916668161521,0.39964919824
2022/03/25/14:19:18.723817,1758,1648185558,723235429,map,463.764687158,258.235293112,0.0,0.0,0.0,-0.913027066603,0.407898977261
2022/03/25/14:19:18.823905,1759,1648185558,823245803,map,463.764687158,258.235293112,0.0,0.0,0.0,-0.913027066603,0.407898977261
2022/03/25/14:19:18.923925,1760,1648185558,923247986,map,463.764687158,258.235293112,0.0,0.0,0.0,-0.913027066603,0.407898977261
2022/03/25/14:19:19.023898,1761,1648185559,23194388,map,463.38466083,257.802440727,0.0,0.0,0.0,-0.909707417053,0.415249822827
2022/03/25/14:19:19.123958,1762,1648185559,123261468,map,463.38466083,257.802440727,0.0,0.0,0.0,-0.909707417053,0.415249822827
2022/03/25/14:19:19.223974,1763,1648185559,223252356,map,463.013472324,257.391785901,0.0,0.0,0.0,-0.914258798841,0.405130656383
2022/03/25/14:19:19.323933,1764,1648185559,323242337,map,463.013472324,257.391785901,0.0,0.0,0.0,-0.914258798841,0.405130656383
2022/03/25/14:19:19.423596,1765,1648185559,423027562,map,463.013472324,257.391785901,0.0,0.0,0.0,-0.914258798841,0.405130656383
2022/03/25/14:19:19.523748,1766,1648185559,523184156,map,462.651121639,256.970032296,0.0,0.0,0.0,-0.910395506976,0.413739073424
2022/03/25/14:19:19.623844,1767,1648185559,623247795,map,462.651121639,256.970032296,0.0,0.0,0.0,-0.910395506976,0.413739073424
2022/03/25/14:19:19.723808,1768,1648185559,723237126,map,462.288770955,256.55937747,0.0,0.0,0.0,-0.911573669856,0.411136770947
2022/03/25/14:19:19.823772,1769,1648185559,823198981,map,462.288770955,256.55937747,0.0,0.0,0.0,-0.911573669856,0.411136770947
2022/03/25/14:19:19.923819,1770,1648185559,923237165,map,462.288770955,256.55937747,0.0,0.0,0.0,-0.911573669856,0.411136770947
2022/03/25/14:19:20.023798,1771,1648185560,23233095,map,461.92642027,256.126525085,0.0,0.0,0.0,-0.905106532362,0.425184859885
2022/03/25/14:19:20.123799,1772,1648185560,123226857,map,461.92642027,256.126525085,0.0,0.0,0.0,-0.905106532362,0.425184859885
2022/03/25/14:19:20.223783,1773,1648185560,223220909,map,461.555231764,255.715870258,0.0,0.0,0.0,-0.909865273778,0.414903824485
2022/03/25/14:19:20.323764,1774,1648185560,323197848,map,461.555231764,255.715870258,0.0,0.0,0.0,-0.909865273778,0.414903824485
2022/03/25/14:19:20.423612,1775,1648185560,423059983,map,461.555231764,255.715870258,0.0,0.0,0.0,-0.909865273778,0.414903824485
2022/03/25/14:19:20.523602,1776,1648185560,523035993,map,461.210556723,255.294116653,0.0,0.0,0.0,-0.908330324634,0.418253537163
2022/03/25/14:19:20.623547,1777,1648185560,622949487,map,461.210556723,255.294116653,0.0,0.0,0.0,-0.908330324634,0.418253537163
2022/03/25/14:19:20.723801,1778,1648185560,723214477,map,460.857043859,254.872363048,0.0,0.0,0.0,-0.910232781145,0.414096950157
2022/03/25/14:19:20.823812,1779,1648185560,823236325,map,460.857043859,254.872363048,0.0,0.0,0.0,-0.910232781145,0.414096950157
2022/03/25/14:19:20.923901,1780,1648185560,923248586,map,460.857043859,254.872363048,0.0,0.0,0.0,-0.910232781145,0.414096950157
2022/03/25/14:19:21.023847,1781,1648185561,23251512,map,460.503530997,254.461708221,0.0,0.0,0.0,-0.906000518556,0.423276576691
2022/03/25/14:19:21.123853,1782,1648185561,123200336,map,460.503530997,254.461708221,0.0,0.0,0.0,-0.906000518556,0.423276576691
2022/03/25/14:19:21.223829,1783,1648185561,223227451,map,460.158855955,254.039954616,0.0,0.0,0.0,-0.904067183945,0.427390368298
2022/03/25/14:19:21.323733,1784,1648185561,323177690,map,460.158855955,254.039954616,0.0,0.0,0.0,-0.904067183945,0.427390368298
2022/03/25/14:19:21.423756,1785,1648185561,423181292,map,460.158855955,254.039954616,0.0,0.0,0.0,-0.904067183945,0.427390368298
2022/03/25/14:19:21.523731,1786,1648185561,523181036,map,459.79650527,253.61820101,0.0,0.0,0.0,-0.90693971181,0.421260440988
2022/03/25/14:19:21.623550,1787,1648185561,622989142,map,459.79650527,253.61820101,0.0,0.0,0.0,-0.90693971181,0.421260440988
2022/03/25/14:19:21.723772,1788,1648185561,723188576,map,459.442992408,253.196447405,0.0,0.0,0.0,-0.903577331651,0.428425029296
2022/03/25/14:19:21.823774,1789,1648185561,823191516,map,459.442992408,253.196447405,0.0,0.0,0.0,-0.903577331651,0.428425029296
2022/03/25/14:19:21.923871,1790,1648185561,923207498,map,459.442992408,253.196447405,0.0,0.0,0.0,-0.903577331651,0.428425029296
2022/03/25/14:19:22.023870,1791,1648185562,23209482,map,459.098317366,252.774693799,0.0,0.0,0.0,-0.902910450697,0.429828707768
2022/03/25/14:19:22.123891,1792,1648185562,123206770,map,459.098317366,252.774693799,0.0,0.0,0.0,-0.902910450697,0.429828707768
2022/03/25/14:19:22.223876,1793,1648185562,223223109,map,458.771317968,252.341841415,0.0,0.0,0.0,-0.894636324688,0.446795083398
2022/03/25/14:19:22.323869,1794,1648185562,323206231,map,458.771317968,252.341841415,0.0,0.0,0.0,-0.894636324688,0.446795083398
2022/03/25/14:19:22.423858,1795,1648185562,423214467,map,458.771317968,252.341841415,0.0,0.0,0.0,-0.894636324688,0.446795083398
2022/03/25/14:19:22.523834,1796,1648185562,523244620,map,458.435480748,251.920087809,0.0,0.0,0.0,-0.894901144919,0.446264429259
2022/03/25/14:19:22.623826,1797,1648185562,623237718,map,458.435480748,251.920087809,0.0,0.0,0.0,-0.894901144919,0.446264429259
2022/03/25/14:19:22.723874,1798,1648185562,723212235,map,458.108481351,251.487235425,0.0,0.0,0.0,-0.898557499089,0.438855808701
2022/03/25/14:19:22.823550,1799,1648185562,823033725,map,458.108481351,251.487235425,0.0,0.0,0.0,-0.898557499089,0.438855808701
2022/03/25/14:19:22.923664,1800,1648185562,923072091,map,458.108481351,251.487235425,0.0,0.0,0.0,-0.898557499089,0.438855808701
2022/03/25/14:19:23.023678,1801,1648185563,23018393,map,457.781481952,251.043284261,0.0,0.0,0.0,-0.895630455627,0.444798928679
2022/03/25/14:19:23.123857,1802,1648185563,123259217,map,457.781481952,251.043284261,0.0,0.0,0.0,-0.895630455627,0.444798928679
2022/03/25/14:19:23.223806,1803,1648185563,223179777,map,457.463320375,250.610431877,0.0,0.0,0.0,-0.887856826664,0.460119827161
2022/03/25/14:19:23.323920,1804,1648185563,323213120,map,457.463320375,250.610431877,0.0,0.0,0.0,-0.887856826664,0.460119827161
2022/03/25/14:19:23.423804,1805,1648185563,423133764,map,457.463320375,250.610431877,0.0,0.0,0.0,-0.887856826664,0.460119827161
2022/03/25/14:19:23.523898,1806,1648185563,523313131,map,457.153996619,250.155381934,0.0,0.0,0.0,-0.883642442388,0.468162401321
2022/03/25/14:19:23.623929,1807,1648185563,623263809,map,457.153996619,250.155381934,0.0,0.0,0.0,-0.883642442388,0.468162401321
2022/03/25/14:19:23.724091,1808,1648185563,723441713,map,456.862348508,249.71143077,0.0,0.0,0.0,-0.883428556687,0.468565881419
2022/03/25/14:19:23.823895,1809,1648185563,823254650,map,456.862348508,249.71143077,0.0,0.0,0.0,-0.883428556687,0.468565881419
2022/03/25/14:19:23.923830,1810,1648185563,923256234,map,456.862348508,249.71143077,0.0,0.0,0.0,-0.883428556687,0.468565881419
2022/03/25/14:19:24.023880,1811,1648185564,23238720,map,456.561862574,249.267479607,0.0,0.0,0.0,-0.883068791055,0.469243551118
2022/03/25/14:19:24.123914,1812,1648185564,123257318,map,456.561862574,249.267479607,0.0,0.0,0.0,-0.883068791055,0.469243551118
2022/03/25/14:19:24.223777,1813,1648185564,223211708,map,456.270214463,248.823528443,0.0,0.0,0.0,-0.87553250338,0.483159223781
2022/03/25/14:19:24.323846,1814,1648185564,323144424,map,456.270214463,248.823528443,0.0,0.0,0.0,-0.87553250338,0.483159223781
